date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:23	18102/18102	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-06.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-06.png	(from https://datrics.themetags.com/index-6.html)
16:47:24	3448/3448	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-07.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-07.png	(from https://datrics.themetags.com/index-6.html)
16:47:25	14038/14038	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-08.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-08.png	(from https://datrics.themetags.com/index-6.html)
16:47:27	143712/143712	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2012:03:05%20GMT	https://datrics.themetags.com/img/header-bg-5.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/header-bg-5.jpg	(from https://datrics.themetags.com/about-us.html)
16:47:28	38765/38765	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2016:50:56%20GMT	https://datrics.themetags.com/img/project-details.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/project-details.jpg	(from https://datrics.themetags.com/project-details.html)
16:47:30	45504/45504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/images.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/images.jpg	(from https://datrics.themetags.com/services-details.html)
16:47:32	105570/105570	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2016:58:49%20GMT	https://datrics.themetags.com/img/slider-img-1.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/slider-img-1.jpg	(from https://datrics.themetags.com/login.html)
16:47:34	18712/18712	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/client-5.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/client-5.jpg	(from https://datrics.themetags.com/review.html)
16:47:34	748507/748507	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/ipad-image.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/ipad-image.png	(from https://datrics.themetags.com/download.html)
16:47:35	13090/13090	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2017:47:38%20GMT	https://datrics.themetags.com/img/basic.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/basic.svg	(from https://datrics.themetags.com/project.html)
16:47:36	11798/11798	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2017:47:38%20GMT	https://datrics.themetags.com/img/standard.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/standard.svg	(from https://datrics.themetags.com/project.html)
16:47:37	7381/7381	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2017:47:38%20GMT	https://datrics.themetags.com/img/unlimited.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/unlimited.svg	(from https://datrics.themetags.com/project.html)
16:47:39	80218/80218	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:27:11%20GMT	https://datrics.themetags.com/img/blog/1-w.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/1-w.jpg	(from https://datrics.themetags.com/blog-no-sidebar.html)
16:47:40	796/796	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jul%202024%2011:17:39%20GMT	https://datrics.themetags.com/blog-single.html	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/blog-single.a3.delayed	(from https://datrics.themetags.com/blog-no-sidebar.html)
16:47:42	85686/85686	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:28:09%20GMT	https://datrics.themetags.com/img/blog/2-w.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/2-w.jpg	(from https://datrics.themetags.com/blog-no-sidebar.html)
16:47:43	71429/71429	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:29:23%20GMT	https://datrics.themetags.com/img/blog/3-w.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/3-w.jpg	(from https://datrics.themetags.com/blog-no-sidebar.html)
16:47:45	107660/107660	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:29:50%20GMT	https://datrics.themetags.com/img/blog/4-w.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/4-w.jpg	(from https://datrics.themetags.com/blog-no-sidebar.html)
16:47:48	796/796	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jul%202024%2011:17:48%20GMT	https://datrics.themetags.com/img/DF554B1C.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/DF554B1C.a7.delayed	(from https://datrics.themetags.com/img/hero-section-bg.svg)
